IRUC;NROESTABLEC;CIIU;CCDD;CCPP;CCDI;CODORGJURIDICA;CODREGPROPIEDAD;FecAniversario;CODSECTOR;CODFORMATO;texto1;texto2;texto3;texto4;FAC_EXP
00000047886;000;4690;15;01;03;04;01;2009;004;F1;1;1;00;00;1.24135393671818
00000047903;000;4690;15;01;15;04;01;1991;004;F1;1;1;00;00;1.24135393671818
00000047927;000;4690;15;01;19;04;01;2008;004;F1;1;1;00;00;1.24135393671818
00000047930;000;4690;15;01;22;04;01;2011;004;F1;1;1;00;00;1.24135393671818
00000047931;000;4690;15;01;22;04;01;2009;004;F1;1;1;00;00;1.24135393671818
00000047933;000;4690;15;01;22;04;01;2008;004;F1;1;1;00;00;1.24135393671818
00000047934;000;4690;15;01;19;04;01;2002;004;F1;1;1;00;00;1.24135393671818
00000047943;000;4690;15;01;22;04;01;2004;004;F1;1;1;00;00;1.24135393671818
00000047961;000;4690;15;01;35;04;01;2008;004;F1;1;1;00;00;1.24135393671818
00000047963;000;4690;15;01;36;04;01;1989;004;F1;1;1;00;00;1.24135393671818
00000047969;000;4690;15;01;40;04;01;2012;004;F1;1;1;00;00;1.24135393671818
00000047979;000;4690;15;01;40;04;01;1986;004;F1;1;1;00;00;1.24135393671818
00000048030;000;4690;15;01;21;04;01;2000;004;F1;1;1;00;00;1.24135393671818
00000048034;000;4690;15;01;22;04;01;1999;004;F1;1;1;00;00;1.24135393671818
00000048356;000;4690;15;01;17;04;01;2005;004;F1;1;1;00;00;1.24135393671818
00000048412;000;4690;15;01;16;04;01;1999;004;F1;1;1;00;00;1.24135393671818
00000049987;000;4690;15;01;19;04;01;2004;004;F1;1;1;00;00;1.24135393671818
00000050813;000;4690;15;01;40;04;01;2001;004;F1;1;1;00;00;1.24135393671818
00000051124;000;4690;15;01;22;04;01;2005;004;F1;1;1;00;00;1.24135393671818
00000113346;000;4690;15;01;03;04;01;2003;004;F1;1;1;00;00;1.24135393671818
00000114642;000;4690;15;01;18;04;01;2009;004;F1;1;1;00;00;1.24135393671818
00000114771;000;4690;15;01;19;04;01;2012;004;F1;1;1;00;00;1.24135393671818
00000115023;000;4690;15;01;19;04;01;2008;004;F1;1;1;00;00;1.24135393671818
00000116078;000;4690;15;01;22;04;01;2001;004;F1;1;1;00;00;1.24135393671818
00000116350;000;4690;15;01;15;04;01;2004;004;F1;1;1;00;00;1.24135393671818
00000116473;000;4690;15;01;08;04;01;2013;004;F1;1;1;00;00;1.24135393671818
00000117620;000;4690;15;01;41;04;01;2009;004;F1;1;1;00;00;1.24135393671818
00000118563;000;4690;15;01;22;04;01;2013;004;F1;1;1;00;00;1.24135393671818
00000118869;000;4690;15;01;22;04;01;2011;004;F1;1;1;00;00;1.24135393671818
00000119062;000;4690;15;01;40;04;01;2005;004;F1;1;1;00;00;1.24135393671818
00000119381;000;4690;15;01;14;04;01;2009;004;F1;1;1;00;00;1.24135393671818
00000119573;000;4690;15;01;01;04;01;2007;004;F1;1;1;00;00;1.24135393671818
00000120263;000;4690;15;01;01;04;01;2013;004;F1;1;1;00;00;1.24135393671818
00000120784;000;4690;15;01;35;04;01;2012;004;F1;1;1;00;00;1.24135393671818
00000121293;000;4690;15;01;01;04;01;2011;004;F1;1;1;00;00;1.24135393671818
00000121743;000;4690;15;01;21;04;01;2003;004;F1;1;1;00;00;1.24135393671818
00000121991;000;4690;15;01;36;04;01;2007;004;F1;1;1;00;00;1.24135393671818
00000122039;000;4690;15;01;31;04;01;2011;004;F1;1;1;00;00;1.24135393671818
00000122262;000;4690;15;01;31;04;01;2014;004;F1;1;1;00;00;1.24135393671818
00000126884;000;4690;15;01;05;04;01;2003;004;F1;1;1;00;00;1.24135393671818
00000135119;000;4690;15;01;03;04;01;2009;004;F1;1;1;00;00;1.24135393671818
00000145708;000;4690;15;01;22;04;01;2014;004;F1;1;1;00;00;1.24135393671818
00000145709;000;4690;15;01;40;04;01;2014;004;F1;1;1;00;00;1.24135393671818
00000151442;000;4690;15;01;40;04;01;2012;004;F1;1;1;00;00;1.24135393671818
00000151571;000;4690;15;01;03;04;01;2013;004;F1;1;1;00;00;1.24135393671818
00000152089;000;4690;15;01;40;04;01;2015;004;F1;1;1;00;00;1.24135393671818
00000152108;000;4690;15;01;03;04;01;2015;004;F1;1;1;00;00;1.24135393671818
00000152596;000;4690;15;01;30;04;01;2017;004;F1;1;1;00;00;1.24135393671818
00000157095;000;4690;15;01;01;04;01;2003;004;F1;1;1;00;00;1.24135393671818
00000158700;000;4690;15;01;31;04;01;2015;004;F1;1;1;00;00;1.24135393671818
00000159513;000;4690;15;01;22;04;01;2017;004;F1;1;1;00;00;1.24135393671818
00000167053;000;4690;15;01;14;04;01;2016;004;F1;1;1;00;00;1.24135393671818
00000168492;000;4690;15;01;01;04;01;2005;004;F1;1;1;00;00;1.24135393671818
00000168568;000;4690;15;01;36;04;01;2006;004;F1;1;1;00;00;1.24135393671818
00000168671;000;4690;15;01;32;04;01;2006;004;F1;1;1;00;00;1.24135393671818
00000172327;000;4690;15;01;40;04;01;2012;004;F1;1;1;00;00;1.24135393671818
00000173482;000;4690;15;01;01;04;01;2014;004;F1;1;1;00;00;1.24135393671818
00000174076;000;4690;15;01;01;04;01;2002;004;F1;1;1;00;00;1.24135393671818
00000174678;000;4690;15;01;22;04;01;2009;004;F1;1;1;00;00;1.24135393671818
00000174872;000;4690;15;01;35;04;01;2010;004;F1;1;1;00;00;1.24135393671818
00000175517;000;4690;15;01;40;04;01;2011;004;F1;1;1;00;00;1.24135393671818
00000176464;000;4690;15;01;40;04;01;2014;004;F1;1;1;00;00;1.24135393671818
00000176782;000;4690;15;01;34;04;01;2014;004;F1;1;1;00;00;1.24135393671818
00000176840;000;4690;15;01;12;04;01;2014;004;F1;1;1;00;00;1.24135393671818
00000177961;000;4690;15;01;22;04;01;2015;004;F1;1;1;00;00;1.24135393671818
00000178016;000;4690;15;01;40;04;01;2016;004;F1;2;1;00;00;1.24135393671818
00000011622;000;4669;15;01;18;04;01;1991;004;F1;1;1;00;00;1.24135393671818
00000012197;000;4669;15;01;30;04;01;1990;004;F1;1;1;00;00;1.24135393671818
00000014334;000;4669;15;01;01;04;01;1993;004;F1;1;1;00;00;1.24135393671818
00000015641;000;4669;15;01;16;04;01;1995;004;F1;1;1;00;00;1.24135393671818
00000019531;000;4669;15;01;01;04;01;2000;004;F1;1;1;00;00;1.24135393671818
00000024550;000;4669;15;01;25;04;01;2000;004;F1;1;1;00;00;1.24135393671818
00000024937;000;4669;15;01;33;04;01;2001;004;F1;1;1;00;00;1.24135393671818
00000025445;000;4669;15;01;31;04;01;2002;004;F1;1;1;00;00;1.24135393671818
00000026941;000;4669;15;01;17;04;01;2005;004;F1;1;1;00;00;1.24135393671818
00000028671;000;4669;15;01;40;04;01;2009;004;F1;1;1;00;00;1.24135393671818
00000032800;000;4669;15;01;37;04;01;2004;004;F1;1;1;00;00;1.24135393671818
00000047952;000;4669;15;01;40;04;01;2011;004;F1;1;1;00;00;1.24135393671818
00000111803;000;4669;15;01;31;04;01;2003;004;F1;1;1;00;00;1.24135393671818
00000114402;000;4669;15;01;14;04;01;2013;004;F1;1;1;00;00;1.24135393671818
00000119647;000;4669;15;01;08;04;01;2006;004;F1;1;1;00;00;1.24135393671818
00000120775;000;4669;15;01;18;04;01;2011;004;F1;1;1;00;00;1.24135393671818
00000121110;000;4669;15;01;31;04;01;2012;004;F1;1;1;00;00;1.24135393671818
00000122328;000;4669;15;01;22;04;01;2019;004;F1;1;1;00;00;1.24135393671818
00000124443;000;4669;15;01;32;04;01;2010;004;F1;1;1;00;00;1.24135393671818
00000168909;000;4669;15;01;03;04;01;2010;004;F1;1;1;00;00;1.24135393671818
00000178080;000;4669;15;01;03;04;01;2016;004;F1;1;1;00;00;1.24135393671818
00000009894;000;4663;15;01;01;04;01;1985;004;F1;1;1;00;00;1.24135393671818
00000009920;000;4663;15;01;43;04;01;1941;004;F1;1;1;00;00;1.24135393671818
00000009983;000;4663;15;01;08;04;01;1947;004;F1;1;1;00;00;1.24135393671818
00000010067;000;4663;15;01;15;04;01;1974;004;F1;1;1;00;00;1.24135393671818
00000010276;000;4663;15;01;18;04;01;1986;004;F1;1;1;00;00;1.24135393671818
00000010599;000;4663;15;01;22;04;01;1973;004;F1;1;1;00;00;1.24135393671818
00000011165;000;4663;15;01;35;04;01;1982;004;F1;1;1;00;00;1.24135393671818
00000011234;000;4663;15;01;32;04;01;1976;004;F1;1;1;00;00;1.24135393671818
00000012024;000;4663;15;01;15;04;01;1992;004;F1;1;1;00;00;1.24135393671818
00000012124;000;4663;15;01;19;04;01;1990;004;F1;1;1;00;00;1.24135393671818
00000013673;000;4663;15;01;03;04;01;1992;004;F1;1;1;00;00;1.24135393671818
00000015268;000;4663;15;01;01;04;01;1994;004;F1;1;1;00;00;1.24135393671818
00000015353;000;4663;15;01;36;04;01;1994;004;F1;1;1;00;00;1.24135393671818
00000015526;000;4663;15;01;40;04;01;1995;004;F1;1;1;00;00;1.24135393671818
00000016150;000;4663;15;01;32;04;01;1996;004;F1;1;1;00;00;1.24135393671818
00000016440;000;4663;15;01;42;04;01;1996;004;F1;1;1;00;00;1.24135393671818
00000017022;000;4663;15;01;12;04;01;1996;004;F1;1;1;00;00;1.24135393671818
00000017115;000;4663;15;01;17;04;01;1997;004;F1;1;1;00;00;1.24135393671818
00000017996;000;4663;15;01;19;04;01;1997;004;F1;1;1;00;00;1.24135393671818
00000019178;000;4663;15;01;31;04;01;2008;004;F1;1;1;00;00;1.24135393671818
00000019603;000;4663;15;01;36;04;01;1999;004;F1;1;1;00;00;1.24135393671818
00000019638;000;4663;15;01;31;04;01;1999;004;F1;1;1;00;00;1.24135393671818
00000019647;000;4663;15;01;15;04;01;1999;004;F1;1;1;00;00;1.24135393671818
00000021552;000;4663;15;01;41;04;01;2000;004;F1;1;1;00;00;1.24135393671818
00000023575;000;4663;15;01;32;04;01;2009;004;F1;1;1;00;00;1.24135393671818
00000024540;000;4663;15;01;08;04;01;2000;004;F1;1;1;00;00;1.24135393671818
00000025419;000;4663;15;01;32;04;01;2002;004;F1;1;1;00;00;1.24135393671818
00000025589;000;4663;15;01;01;04;01;2003;004;F1;1;1;00;00;1.24135393671818
00000025688;000;4663;15;01;12;04;01;2003;004;F1;1;1;00;00;1.24135393671818
00000025856;000;4663;15;01;32;04;01;2003;004;F1;1;1;00;00;1.24135393671818
00000026000;000;4663;15;01;15;04;01;2004;004;F1;1;1;00;00;1.24135393671818
00000026095;000;4663;15;01;01;04;01;2004;004;F1;1;1;00;00;1.24135393671818
00000026192;000;4663;15;01;03;04;01;2004;004;F1;1;1;00;00;1.24135393671818
00000026304;000;4663;15;01;41;04;01;2005;004;F1;1;2;01;24;1.24135393671818
00000026328;000;4663;15;01;06;04;01;2004;004;F1;1;1;00;00;1.24135393671818
00000026817;000;4663;15;01;15;04;01;2005;004;F1;1;1;00;00;1.24135393671818
00000026822;000;4663;15;01;25;04;01;2005;004;F1;1;1;00;00;1.24135393671818
00000026908;000;4663;15;01;03;04;01;2005;004;F1;1;1;00;00;1.24135393671818
00000027026;000;4663;15;01;35;04;01;2005;004;F1;1;1;00;00;1.24135393671818
00000027048;000;4663;15;01;01;04;01;2005;004;F1;1;1;00;00;1.24135393671818
00000027417;000;4663;15;01;01;04;01;2006;004;F1;1;1;00;00;1.24135393671818
00000027558;000;4663;15;01;32;04;01;2006;004;F1;1;1;00;00;1.24135393671818
00000027673;000;4663;15;01;41;04;01;2008;004;F1;1;1;00;00;1.24135393671818
00000028034;000;4663;15;01;17;04;01;2009;004;F1;1;1;00;00;1.24135393671818
00000028177;000;4663;15;01;43;04;01;2007;004;F1;1;1;00;00;1.24135393671818
00000028338;000;4663;15;01;01;04;01;2008;004;F1;1;1;00;00;1.24135393671818
00000030015;000;4663;15;01;35;04;01;2010;004;F1;1;1;00;00;1.24135393671818
00000030291;000;4663;15;01;40;04;01;2008;004;F1;1;1;00;00;1.24135393671818
00000047879;000;4663;15;01;01;04;01;2006;004;F1;1;1;00;00;1.24135393671818
00000047890;000;4663;15;01;05;04;01;2011;004;F1;1;2;10;19;1.24135393671818
00000047898;000;4663;15;01;12;04;01;2011;004;F1;1;1;00;00;1.24135393671818
00000047919;000;4663;15;01;17;04;01;2009;004;F1;1;1;00;00;1.24135393671818
00000047948;000;4663;15;01;30;04;01;2007;004;F1;1;1;00;00;1.24135393671818
00000047981;000;4663;15;01;43;04;01;2006;004;F1;1;1;00;00;1.24135393671818
00000048044;000;4663;15;01;34;04;01;2011;004;F1;1;1;00;00;1.24135393671818
00000049277;000;4663;15;01;21;04;01;2005;004;F1;1;1;00;00;1.24135393671818
00000050251;000;4663;15;01;13;04;01;1992;004;F1;1;1;00;00;1.24135393671818
00000087620;000;4663;15;01;05;04;01;1991;004;F1;1;1;00;00;1.24135393671818
00000112955;000;4663;15;01;43;04;01;2011;004;F1;1;1;00;00;1.24135393671818
00000113388;000;4663;15;01;35;04;01;2012;004;F1;1;1;00;00;1.24135393671818
00000113667;000;4663;15;01;35;04;01;2012;004;F1;1;1;00;00;1.24135393671818
00000115302;000;4663;15;01;01;04;01;2012;004;F1;1;1;00;00;1.24135393671818
00000116711;000;4663;15;01;24;04;01;2011;004;F1;1;2;12;16;1.24135393671818
00000118276;000;4663;15;01;41;04;01;2008;004;F1;1;1;00;00;1.24135393671818
00000118502;000;4663;15;01;03;04;01;2012;004;F1;1;1;00;00;1.24135393671818
00000118628;000;4663;15;01;22;04;01;2012;004;F1;1;1;00;00;1.24135393671818
00000119391;000;4663;15;01;01;04;01;2008;004;F1;1;1;00;00;1.24135393671818
00000119644;000;4663;15;01;12;04;01;2008;004;F1;1;1;00;00;1.24135393671818
00000120568;000;4663;15;01;43;04;01;2006;004;F1;1;1;00;00;1.24135393671818
00000120863;000;4663;15;01;01;04;01;2001;004;F1;1;1;00;00;1.24135393671818
00000121945;000;4663;15;01;14;04;01;2009;004;F1;1;1;00;00;1.24135393671818
00000145706;000;4663;15;01;43;04;01;2013;004;F1;1;1;00;00;1.24135393671818
00000145721;000;4663;15;01;33;04;01;2009;004;F1;1;1;00;00;1.24135393671818
00000152546;000;4663;15;01;36;04;01;2016;004;F1;1;1;00;00;1.24135393671818
00000158676;000;4663;15;01;15;04;01;2015;004;F1;1;1;00;00;1.24135393671818
00000159372;000;4663;15;01;15;04;01;2017;004;F1;1;1;00;00;1.24135393671818
00000165895;000;4663;15;01;40;04;01;2017;004;F1;2;1;00;00;1.24135393671818
00000165949;000;4663;15;01;23;04;01;2017;004;F1;1;1;00;00;1.24135393671818
00000168911;000;4663;15;01;08;04;01;2010;004;F1;1;1;00;00;1.24135393671818
00000172909;000;4663;15;01;01;04;01;2013;004;F1;1;1;00;00;1.24135393671818
00000172916;000;4663;15;01;22;04;01;2013;004;F1;1;1;00;00;1.24135393671818
00000175629;000;4663;15;01;01;04;01;2017;004;F1;1;1;00;00;1.24135393671818
00000176477;000;4663;15;01;35;04;01;2014;004;F1;1;1;00;00;1.24135393671818
00000176657;000;4663;15;01;06;04;01;2014;004;F1;1;1;00;00;1.24135393671818
00000178792;000;4663;15;01;43;04;01;2017;004;F1;1;1;00;00;1.24135393671818
00000178989;000;4663;15;01;41;04;01;2017;004;F1;1;1;00;00;1.24135393671818
00000016882;000;4662;15;01;31;04;01;2008;004;F1;1;1;00;00;1.24135393671818
00000024011;000;4662;15;01;30;04;01;2008;004;F1;1;1;00;00;1.24135393671818
00000024917;000;4662;15;01;01;04;01;2001;004;F1;1;1;00;00;1.24135393671818
00000047889;000;4662;15;01;03;04;01;2010;004;F1;1;1;00;00;1.24135393671818
00000113601;000;4662;15;01;12;04;01;2010;004;F1;1;1;00;00;1.24135393671818
00000113897;000;4662;15;01;31;04;01;2013;004;F1;1;1;00;00;1.24135393671818
00000114384;000;4662;15;01;11;04;01;2013;004;F1;1;1;00;00;1.24135393671818
00000115191;000;4662;15;01;31;04;01;1993;004;F1;1;1;00;00;1.24135393671818
00000115409;000;4662;15;01;16;04;01;2012;004;F1;1;1;00;00;1.24135393671818
00000119218;000;4662;15;01;31;04;01;2014;004;F1;1;1;00;00;1.24135393671818
00000119486;000;4662;15;01;42;04;01;2013;004;F1;1;1;00;00;1.24135393671818
00000145501;000;4662;15;01;17;04;01;2014;004;F1;1;1;00;00;1.24135393671818
00000152151;000;4662;15;01;31;04;01;2015;004;F1;1;1;00;00;1.24135393671818
00000157199;000;4662;15;01;22;04;01;2006;004;F1;2;1;00;00;1.24135393671818
00000159420;000;4662;21;11;01;04;01;2017;004;F1;1;1;00;00;1.24135393671818
00000170840;000;4662;15;01;03;04;01;2011;004;F1;1;1;00;00;1.24135393671818
00000172371;000;4662;15;01;40;04;01;2012;004;F1;1;1;00;00;1.24135393671818
00000177422;000;4662;15;01;40;04;01;2015;004;F1;1;1;00;00;1.24135393671818
00000177551;000;4662;15;01;22;04;01;2015;004;F1;1;1;00;00;1.24135393671818
00000010073;000;4661;15;01;15;04;01;1947;004;F1;1;1;00;00;1.24135393671818
00000011484;000;4661;15;01;19;04;01;1985;004;F1;1;1;00;00;1.24135393671818
00000011593;000;4661;15;01;41;04;01;1993;004;F1;1;1;00;00;1.24135393671818
00000013082;000;4661;15;01;35;04;01;1993;004;F1;1;1;00;00;1.24135393671818
00000015560;000;4661;15;01;31;04;01;1999;004;F1;2;1;00;00;1.24135393671818
00000019475;000;4661;15;01;40;04;01;1999;004;F1;1;1;00;00;1.24135393671818
00000019782;000;4661;15;01;10;04;01;2000;004;F1;1;1;00;00;1.24135393671818
00000024612;000;4661;15;01;35;04;01;2001;004;F1;1;1;00;00;1.24135393671818
00000024899;000;4661;15;01;18;04;01;2001;004;F1;1;1;00;00;1.24135393671818
00000025625;000;4661;15;01;35;04;01;2003;004;F1;1;1;00;00;1.24135393671818
00000025658;000;4661;15;01;25;04;01;2003;004;F1;1;1;00;00;1.24135393671818
00000025852;000;4661;15;01;19;04;01;2003;004;F1;1;1;00;00;1.24135393671818
00000026113;000;4661;15;01;40;04;01;2004;004;F1;1;1;00;00;1.24135393671818
00000026757;000;4661;15;01;40;04;01;2005;004;F1;1;1;00;00;1.24135393671818
00000027099;000;4661;15;01;03;04;01;2005;004;F1;1;1;00;00;1.24135393671818
00000027247;000;4661;15;01;30;04;01;2006;004;F1;1;1;00;00;1.24135393671818
00000027374;000;4661;15;01;31;04;01;2006;004;F1;1;1;00;00;1.24135393671818
00000027983;000;4661;15;01;24;04;01;2007;004;F1;1;1;00;00;1.24135393671818
00000027991;000;4661;15;01;15;04;01;2007;004;F1;1;1;00;00;1.24135393671818
00000028095;000;4661;15;01;40;04;01;2007;004;F1;1;1;00;00;1.24135393671818
00000028174;000;4661;15;01;30;04;01;2007;004;F1;1;1;00;00;1.24135393671818
00000028687;000;4661;15;01;19;04;01;2009;004;F1;1;1;00;00;1.24135393671818
00000033534;000;4661;15;01;36;04;01;2011;004;F1;1;1;00;00;1.24135393671818
00000047946;000;4661;15;01;25;04;01;2003;004;F1;1;1;00;00;1.24135393671818
00000048038;000;4661;15;01;30;04;01;2009;004;F1;1;1;00;00;1.24135393671818
00000048042;000;4661;15;01;31;04;01;2009;004;F1;1;1;00;00;1.24135393671818
00000051196;000;4661;15;01;34;04;01;2006;004;F1;1;1;00;00;1.24135393671818
00000112737;000;4661;15;01;17;04;01;2012;004;F1;1;1;00;00;1.24135393671818
00000113977;000;4661;15;01;03;04;01;2012;004;F1;1;1;00;00;1.24135393671818
00000115163;000;4661;15;01;34;04;01;2012;004;F1;1;1;00;00;1.24135393671818
00000115832;000;4661;15;01;36;04;01;2007;004;F1;1;1;00;00;1.24135393671818
00000117474;000;4661;15;01;36;04;01;2011;004;F1;1;1;00;00;1.24135393671818
00000118565;000;4661;15;01;03;04;01;2003;004;F1;1;1;00;00;1.24135393671818
00000119654;000;4661;15;01;43;04;01;2010;004;F1;1;1;00;00;1.24135393671818
00000120790;000;4661;15;01;08;04;01;2012;004;F1;1;1;00;00;1.24135393671818
00000121928;000;4661;15;01;01;04;01;2011;004;F1;1;2;00;00;1.24135393671818
00000122597;000;4661;15;01;40;04;01;2009;004;F1;1;1;00;00;1.24135393671818
00000152510;000;4661;15;01;31;04;01;2016;004;F1;1;1;00;00;1.24135393671818
00000154901;000;4661;15;01;22;04;01;2016;004;F1;1;1;00;00;1.24135393671818
00000166943;000;4661;15;01;03;04;01;2017;004;F1;1;1;00;00;1.24135393671818
00000174055;000;4661;15;01;36;04;01;2015;004;F1;1;1;00;00;1.24135393671818
00000174939;000;4661;15;01;17;04;01;2010;004;F1;1;1;00;00;1.24135393671818
00000176101;000;4661;15;01;22;04;01;2018;004;F1;1;1;00;00;1.24135393671818
00000176111;000;4661;15;01;40;04;01;2018;004;F1;1;1;00;00;1.24135393671818
00000177269;000;4661;15;01;36;04;01;2015;004;F1;1;1;00;00;1.24135393671818
00000178045;000;4661;15;01;17;04;01;2015;004;F1;1;1;00;00;1.24135393671818
00000009950;000;4659;15;01;01;04;01;1962;004;F1;1;1;00;00;1.24135393671818
00000010442;000;4659;15;01;01;04;01;1983;004;F1;1;1;00;00;1.24135393671818
00000010478;000;4659;15;01;30;04;01;1964;004;F1;1;1;00;00;1.24135393671818
00000010895;000;4659;15;01;19;04;01;1984;004;F1;1;1;00;00;1.24135393671818
00000011037;000;4659;15;01;22;04;01;1977;004;F1;1;1;00;00;1.24135393671818
00000011059;000;4659;15;01;13;04;01;1991;004;F1;1;1;00;00;1.24135393671818
00000011096;000;4659;15;01;01;04;01;1981;004;F1;1;1;00;00;1.24135393671818
00000011138;000;4659;15;01;40;04;01;1990;004;F1;1;1;00;00;1.24135393671818
00000011162;000;4659;15;01;41;04;01;1980;004;F1;1;1;00;00;1.24135393671818
00000011360;000;4659;15;01;01;04;01;1982;004;F1;1;1;00;00;1.24135393671818
00000011434;000;4659;15;01;03;04;01;1979;004;F1;1;1;00;00;1.24135393671818
00000012381;000;4659;15;01;40;04;01;1992;004;F1;1;1;00;00;1.24135393671818
00000014039;000;4659;15;01;30;04;01;1992;004;F1;1;1;00;00;1.24135393671818
00000014375;000;4659;15;01;41;04;01;1993;004;F1;1;1;00;00;1.24135393671818
00000014842;000;4659;15;01;22;04;01;1994;004;F1;1;1;00;00;1.24135393671818
00000014934;000;4659;15;01;41;04;01;1994;004;F1;1;1;00;00;1.24135393671818
00000014939;000;4659;15;01;03;04;01;1994;004;F1;1;1;00;00;1.24135393671818
00000015386;000;4659;15;01;31;04;01;1994;004;F1;1;1;00;00;1.24135393671818
00000015488;000;4659;15;01;42;04;01;1994;004;F1;1;1;00;00;1.24135393671818
00000016348;000;4659;15;01;41;04;01;1996;004;F1;1;3;11;24;1.24135393671818
00000016622;000;4659;15;01;40;04;01;1996;004;F1;1;1;00;00;1.24135393671818
00000016886;000;4659;15;01;30;04;01;1987;004;F1;1;1;00;00;1.24135393671818
00000019534;000;4659;15;01;20;04;01;1999;004;F1;1;3;07;25;1.24135393671818
00000021408;000;4659;15;01;03;04;01;2000;004;F1;1;1;00;00;1.24135393671818
00000021648;000;4659;15;01;40;04;01;2000;004;F1;1;1;00;00;1.24135393671818
00000021669;000;4659;15;01;40;04;01;2000;004;F1;1;1;00;00;1.24135393671818
00000021759;000;4659;15;01;08;04;01;2000;004;F1;1;1;00;00;1.24135393671818
00000021768;000;4659;15;01;15;04;01;2000;004;F1;1;1;00;00;1.24135393671818
00000024890;000;4659;15;01;31;04;01;2001;004;F1;1;1;00;00;1.24135393671818
00000024946;000;4659;15;01;41;04;01;2001;004;F1;1;1;00;00;1.24135393671818
00000025606;000;4659;15;01;08;04;01;2003;004;F1;1;1;00;00;1.24135393671818
00000026525;000;4659;15;01;30;04;01;2008;004;F1;1;1;00;00;1.24135393671818
00000026650;000;4659;15;01;31;04;01;2005;004;F1;1;1;00;00;1.24135393671818
00000027528;000;4659;15;01;41;04;01;2006;004;F1;1;1;00;00;1.24135393671818
00000028653;000;4659;15;01;30;04;01;2009;004;F1;1;1;00;00;1.24135393671818
00000031347;000;4659;15;01;40;04;01;2011;004;F1;1;1;00;00;1.24135393671818
00000039065;000;4659;15;01;01;04;01;2000;004;F1;1;1;00;00;1.24135393671818
00000047892;000;4659;15;01;08;04;01;2008;004;F1;1;1;00;00;1.24135393671818
00000047925;000;4659;15;01;19;04;01;2007;004;F1;1;1;00;00;1.24135393671818
00000048025;000;4659;15;01;03;04;01;1997;004;F1;1;1;00;00;1.24135393671818
00000048048;000;4659;15;01;40;04;01;2004;004;F1;1;1;00;00;1.24135393671818
00000048248;000;4659;15;01;40;04;01;2007;004;F1;1;1;00;00;1.24135393671818
00000048358;000;4659;15;01;30;04;01;1992;004;F1;1;1;00;00;1.24135393671818
00000051119;000;4659;15;01;03;04;01;1928;004;F1;1;1;00;00;1.24135393671818
00000101400;000;4659;15;01;22;04;01;2011;004;F1;1;1;00;00;1.24135393671818
00000112716;000;4659;15;01;19;04;01;2010;004;F1;1;1;00;00;1.24135393671818
